cf_id,contact_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launched_date,end_date,staff_pick,spotlight,category & sub-category,category,subcategory,subcategory_id
1625,2177,Gardner Group,Progressive 5thgeneration customer loyalty,135500,135500,failed,1068,US,USD,2021-06-20 05:00:00+00:00,2021-11-12 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2808,4102,Flores-Lambert,Triple-buffered logistical frame,109000,109000,failed,424,US,USD,2021-07-18 05:00:00+00:00,2021-10-05 05:00:00+00:00,False,False,technology/wearables,technology,wearables,subcat9
764,6089,Cruz Ltd,Exclusive dynamic adapter,114800,114800,canceled,145,CH,CHF,2020-06-26 05:00:00+00:00,2021-03-09 06:00:00+00:00,False,False,music/indie rock,music,indie rock,subcat8
834,4701,Knox-Garner,Automated systemic hierarchy,83000,83000,successful,1152,US,USD,2021-01-19 06:00:00+00:00,2021-08-26 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2793,5645,Davis-Allen,Digitized eco-centric core,2400,2400,successful,50,US,USD,2020-09-19 05:00:00+00:00,2021-05-17 05:00:00+00:00,False,False,photography/photography books,photography,photography books,subcat15
2901,4499,Miller-Patel,Mandatory uniform strategy,60400,60400,failed,151,US,USD,2021-11-21 06:00:00+00:00,2021-12-19 06:00:00+00:00,False,False,publishing/nonfiction,publishing,nonfiction,subcat10
2141,3365,Hernandez-Grimes,Profit-focused zero administration forecast,102900,102900,failed,1608,US,USD,2021-01-07 06:00:00+00:00,2021-05-08 05:00:00+00:00,False,False,technology/wearables,technology,wearables,subcat9
308,2290,"Owens, Hall and Gonzalez",De-engineered static orchestration,62800,62800,successful,3059,CA,CAD,2020-11-19 06:00:00+00:00,2021-08-28 05:00:00+00:00,False,False,music/jazz,music,jazz,subcat18
705,1890,Noble-Bailey,Customizable dynamic info-mediaries,800,800,successful,34,US,USD,2020-06-26 05:00:00+00:00,2021-04-21 05:00:00+00:00,False,True,film & video/documentary,film & video,documentary,subcat5
1670,1304,Taylor PLC,Enhanced incremental budgetary management,7100,7100,successful,220,US,USD,2020-05-21 05:00:00+00:00,2021-02-20 06:00:00+00:00,True,False,theater/plays,theater,plays,subcat4
1159,3799,Holmes PLC,Digitized local info-mediaries,46100,46100,successful,1604,AU,AUD,2020-08-11 05:00:00+00:00,2021-09-07 05:00:00+00:00,False,False,film & video/drama,film & video,drama,subcat7
2592,2749,Jones-Martin,Virtual systematic monitoring,8100,8100,successful,454,US,USD,2020-09-21 05:00:00+00:00,2021-02-11 06:00:00+00:00,False,False,music/rock,music,rock,subcat2
1195,2028,Myers LLC,Reactive bottom-line open architecture,1700,1700,successful,123,IT,EUR,2020-07-01 05:00:00+00:00,2021-04-06 05:00:00+00:00,False,True,film & video/animation,film & video,animation,subcat11
1635,2383,"Acosta, Mullins and Morris",Pre-emptive interactive model,97300,97300,failed,941,US,USD,2021-05-28 05:00:00+00:00,2021-07-01 05:00:00+00:00,False,False,music/indie rock,music,indie rock,subcat8
2432,5721,Bell PLC,Ergonomic eco-centric open architecture,100,100,failed,1,US,USD,2021-10-07 05:00:00+00:00,2021-11-25 06:00:00+00:00,False,True,photography/photography books,photography,photography books,subcat15
109,1394,Smith-Schmidt,Inverse radical hierarchy,900,900,successful,299,US,USD,2021-02-05 06:00:00+00:00,2021-08-08 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
1509,3451,"Ruiz, Richardson and Cole",Team-oriented static interface,7300,7300,failed,40,US,USD,2020-10-28 05:00:00+00:00,2021-04-20 05:00:00+00:00,False,True,film & video/shorts,film & video,shorts,subcat13
1285,5512,Leonard-Mcclain,Virtual foreground throughput,195800,195800,failed,3015,CA,CAD,2021-04-16 05:00:00+00:00,2021-08-22 05:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
500,2453,Bailey-Boyer,Visionary exuding Internet solution,48900,48900,successful,2237,US,USD,2021-04-07 05:00:00+00:00,2021-12-19 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2835,6055,Lee LLC,Synchronized secondary analyzer,29600,29600,failed,435,US,USD,2021-03-26 05:00:00+00:00,2021-08-24 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
1533,5704,Lyons Inc,Balanced attitude-oriented parallelism,39300,39300,successful,645,US,USD,2020-03-03 06:00:00+00:00,2021-03-10 06:00:00+00:00,True,False,film & video/documentary,film & video,documentary,subcat5
2445,3707,Herrera-Wilson,Organized bandwidth-monitored core,3400,3400,successful,484,DK,DKK,2021-05-03 05:00:00+00:00,2021-08-29 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2906,2205,"Mahoney, Adams and Lucas",Cloned leadingedge utilization,9200,9200,successful,154,CA,CAD,2020-05-04 05:00:00+00:00,2021-04-29 05:00:00+00:00,False,False,film & video/documentary,film & video,documentary,subcat5
1237,5976,Stewart LLC,Secured asymmetric projection,135600,135600,failed,714,US,USD,2021-02-11 06:00:00+00:00,2021-05-09 05:00:00+00:00,False,False,music/rock,music,rock,subcat2
1572,3290,Mcmillan Group,Advanced cohesive Graphic Interface,153700,153700,live,1111,US,USD,2021-03-22 05:00:00+00:00,2021-12-29 06:00:00+00:00,False,False,games/mobile games,games,mobile games,subcat21
254,4257,"Beck, Thompson and Martinez",Down-sized maximized function,7800,7800,successful,82,US,USD,2021-03-21 05:00:00+00:00,2021-06-06 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
576,4588,Rodriguez-Scott,Realigned zero tolerance software,2100,2100,successful,134,US,USD,2020-10-14 05:00:00+00:00,2021-01-17 06:00:00+00:00,False,False,publishing/fiction,publishing,fiction,subcat14
563,4785,Rush-Bowers,Persevering analyzing extranet,189500,189500,live,1089,US,USD,2021-04-12 05:00:00+00:00,2021-12-26 06:00:00+00:00,False,False,film & video/animation,film & video,animation,subcat11
2201,3033,Davis and Sons,Innovative human-resource migration,188200,188200,failed,5497,US,USD,2021-05-01 05:00:00+00:00,2021-08-28 05:00:00+00:00,False,True,food/food trucks,food,food trucks,subcat1
1339,2779,Anderson-Pham,Intuitive needs-based monitoring,113500,113500,failed,418,US,USD,2021-02-01 06:00:00+00:00,2021-10-08 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
197,2131,Stewart-Coleman,Customer-focused disintermediate toolset,134600,134600,failed,1439,US,USD,2021-01-15 06:00:00+00:00,2021-03-09 06:00:00+00:00,False,True,film & video/documentary,film & video,documentary,subcat5
2035,6229,"Bradshaw, Smith and Ryan",Upgradable 24/7 emulation,1700,1700,failed,15,US,USD,2021-05-09 05:00:00+00:00,2021-06-26 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
1739,3429,Jackson PLC,Quality-focused client-server core,163700,163700,failed,1999,CA,CAD,2020-12-09 06:00:00+00:00,2021-04-07 05:00:00+00:00,False,False,film & video/documentary,film & video,documentary,subcat5
2352,1613,Ware-Arias,Upgradable maximized protocol,113800,113800,successful,5203,US,USD,2021-04-28 05:00:00+00:00,2021-12-10 06:00:00+00:00,False,False,technology/web,technology,web,subcat3
691,4734,"Blair, Reyes and Woods",Cross-platform interactive synergy,5000,5000,successful,94,US,USD,2021-08-08 05:00:00+00:00,2021-09-01 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
298,4439,Thomas-Lopez,User-centric fault-tolerant archive,9400,9400,failed,118,US,USD,2020-12-24 06:00:00+00:00,2021-03-18 05:00:00+00:00,False,True,technology/wearables,technology,wearables,subcat9
206,1441,"Brown, Davies and Pacheco",Reverse-engineered regional knowledge user,8700,8700,successful,205,US,USD,2020-09-27 05:00:00+00:00,2021-03-15 05:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
1003,5799,Jones-Riddle,Self-enabling real-time definition,147800,147800,failed,162,US,USD,2020-10-19 05:00:00+00:00,2021-07-20 05:00:00+00:00,False,True,food/food trucks,food,food trucks,subcat1
1653,1419,Schmidt-Gomez,User-centric impactful projection,5100,5100,failed,83,US,USD,2021-06-02 05:00:00+00:00,2021-09-04 05:00:00+00:00,False,False,music/indie rock,music,indie rock,subcat8
1549,3059,"Sullivan, Davis and Booth",Vision-oriented actuating hardware,2700,2700,successful,92,US,USD,2021-03-21 05:00:00+00:00,2021-09-25 05:00:00+00:00,False,False,photography/photography books,photography,photography books,subcat15
1026,3224,Edwards-Kane,Virtual leadingedge framework,1800,1800,successful,219,US,USD,2020-11-08 06:00:00+00:00,2021-11-13 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2523,3181,"Hicks, Wall and Webb",Managed discrete framework,174500,174500,successful,2526,US,USD,2020-04-08 05:00:00+00:00,2021-04-15 05:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
1620,6061,Mayer-Richmond,Progressive zero-defect capability,101400,101400,failed,747,US,USD,2021-06-02 05:00:00+00:00,2021-06-30 05:00:00+00:00,False,False,film & video/animation,film & video,animation,subcat11
2594,4466,Robles Ltd,Right-sized demand-driven adapter,191000,191000,canceled,2138,US,USD,2021-02-19 06:00:00+00:00,2021-06-13 05:00:00+00:00,False,True,photography/photography books,photography,photography books,subcat15
539,6081,Cochran Ltd,Re-engineered attitude-oriented frame,8100,8100,failed,84,US,USD,2021-04-17 05:00:00+00:00,2021-11-03 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
687,2159,Rosales LLC,Compatible multimedia utilization,5100,5100,successful,94,US,USD,2020-11-07 06:00:00+00:00,2021-09-06 05:00:00+00:00,True,False,theater/plays,theater,plays,subcat4
2302,3324,Harper-Bryan,Re-contextualized dedicated hardware,7700,7700,failed,91,US,USD,2020-04-09 05:00:00+00:00,2021-03-11 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
694,3176,"Potter, Harper and Everett",Decentralized composite paradigm,121400,121400,failed,792,US,USD,2020-06-12 05:00:00+00:00,2021-07-09 05:00:00+00:00,False,True,film & video/documentary,film & video,documentary,subcat5
3123,5874,Floyd-Sims,Cloned transitional hierarchy,5400,5400,canceled,10,CA,CAD,2020-07-04 05:00:00+00:00,2021-02-11 06:00:00+00:00,True,False,theater/plays,theater,plays,subcat4
2576,5110,"Spence, Jackson and Kelly",Advanced discrete leverage,152400,152400,successful,1713,IT,EUR,2020-08-26 05:00:00+00:00,2021-08-19 05:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
2349,5490,King-Nguyen,Open-source incremental throughput,1300,1300,successful,249,US,USD,2021-06-25 05:00:00+00:00,2021-10-01 05:00:00+00:00,False,False,music/jazz,music,jazz,subcat18
516,1922,Hansen Group,Centralized regional interface,8100,8100,successful,192,US,USD,2020-05-21 05:00:00+00:00,2021-05-10 05:00:00+00:00,False,True,film & video/animation,film & video,animation,subcat11
290,4398,"Mathis, Hall and Hansen",Streamlined web-enabled knowledgebase,8300,8300,successful,247,US,USD,2021-03-29 05:00:00+00:00,2022-01-21 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
1691,4754,Cummings Inc,Digitized transitional monitoring,28400,28400,successful,2293,US,USD,2020-09-22 05:00:00+00:00,2021-07-09 05:00:00+00:00,False,False,film & video/science fiction,film & video,science fiction,subcat23
1689,3309,Miller-Poole,Networked optimal adapter,102500,102500,successful,3131,US,USD,2020-11-04 06:00:00+00:00,2021-03-08 06:00:00+00:00,False,False,film & video/television,film & video,television,subcat20
2403,1244,Rodriguez-West,Automated optimal function,7000,7000,failed,32,US,USD,2020-09-24 05:00:00+00:00,2021-04-09 05:00:00+00:00,False,False,technology/wearables,technology,wearables,subcat9
3203,2892,"Calderon, Bradford and Dean",Devolved system-worthy framework,5400,5400,successful,143,IT,EUR,2021-03-17 05:00:00+00:00,2021-08-26 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2113,2777,Clark-Bowman,Stand-alone user-facing service-desk,9300,9300,canceled,90,US,USD,2020-11-15 06:00:00+00:00,2021-02-14 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
3158,4952,Hensley Ltd,Versatile global attitude,6200,6200,successful,296,US,USD,2020-10-28 05:00:00+00:00,2021-02-27 06:00:00+00:00,False,True,music/indie rock,music,indie rock,subcat8
348,5144,Anderson-Pearson,Intuitive demand-driven Local Area Network,2100,2100,successful,170,US,USD,2020-09-11 05:00:00+00:00,2021-03-12 06:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
1136,5487,"Martin, Martin and Solis",Assimilated uniform methodology,6800,6800,failed,186,US,USD,2020-05-11 05:00:00+00:00,2021-03-29 05:00:00+00:00,False,False,technology/wearables,technology,wearables,subcat9
956,1932,Harrington-Harper,Self-enabling next generation algorithm,155200,155200,canceled,439,GB,GBP,2020-08-13 05:00:00+00:00,2021-06-11 05:00:00+00:00,False,False,film & video/television,film & video,television,subcat20
2393,3364,Price and Sons,Object-based demand-driven strategy,89900,89900,failed,605,US,USD,2021-10-09 05:00:00+00:00,2021-11-29 06:00:00+00:00,False,True,games/video games,games,video games,subcat12
3208,5165,Cuevas-Morales,Public-key coherent ability,900,900,successful,86,DK,DKK,2020-11-02 06:00:00+00:00,2021-04-07 05:00:00+00:00,False,False,games/video games,games,video games,subcat12
2530,3858,Delgado-Hatfield,Up-sized composite success,100,100,failed,1,CA,CAD,2020-12-14 06:00:00+00:00,2021-07-06 05:00:00+00:00,False,False,film & video/animation,film & video,animation,subcat11
305,4666,Padilla-Porter,Innovative exuding matrix,148400,148400,successful,6286,US,USD,2020-12-31 06:00:00+00:00,2021-08-20 05:00:00+00:00,False,False,music/rock,music,rock,subcat2
1383,2896,Morris Group,Realigned impactful artificial intelligence,4800,4800,failed,31,US,USD,2021-02-14 06:00:00+00:00,2021-05-09 05:00:00+00:00,False,False,film & video/drama,film & video,drama,subcat7
783,4520,Saunders Ltd,Multi-layered multi-tasking secured line,182400,182400,failed,1181,US,USD,2020-05-20 05:00:00+00:00,2021-03-06 06:00:00+00:00,False,False,film & video/science fiction,film & video,science fiction,subcat23
47,5726,Woods Inc,Upgradable upward-trending portal,4000,4000,failed,39,US,USD,2021-11-17 06:00:00+00:00,2021-12-09 06:00:00+00:00,False,True,film & video/drama,film & video,drama,subcat7
3157,5661,"Villanueva, Wright and Richardson",Profit-focused global product,116500,116500,successful,3727,US,USD,2020-10-14 05:00:00+00:00,2021-10-06 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
1646,4765,"Wilson, Brooks and Clark",Operative well-modulated data-warehouse,146400,146400,successful,1605,US,USD,2021-11-14 06:00:00+00:00,2021-12-14 06:00:00+00:00,False,True,music/indie rock,music,indie rock,subcat8
1729,3710,"Sheppard, Smith and Spence",Cloned asymmetric functionalities,5000,5000,failed,46,US,USD,2021-05-20 05:00:00+00:00,2021-10-03 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2964,4925,"Wise, Thompson and Allen",Pre-emptive neutral portal,33800,33800,successful,2120,US,USD,2021-01-16 06:00:00+00:00,2021-08-08 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
675,1533,"Lane, Ryan and Chapman",Switchable demand-driven help-desk,6300,6300,failed,105,US,USD,2021-02-22 06:00:00+00:00,2021-04-01 05:00:00+00:00,False,False,film & video/documentary,film & video,documentary,subcat5
790,5264,"Rich, Alvarez and King",Business-focused static ability,2400,2400,successful,50,US,USD,2021-02-26 06:00:00+00:00,2021-08-10 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
1103,4606,Terry-Salinas,Networked secondary structure,98800,98800,successful,2080,US,USD,2020-03-21 05:00:00+00:00,2021-05-13 05:00:00+00:00,False,False,film & video/drama,film & video,drama,subcat7
969,2043,Wang-Rodriguez,Total multimedia website,188800,188800,failed,535,US,USD,2021-10-13 05:00:00+00:00,2021-11-02 05:00:00+00:00,False,False,games/mobile games,games,mobile games,subcat21
1634,3871,Mckee-Hill,Cross-platform upward-trending parallelism,134300,134300,successful,2105,US,USD,2020-03-28 05:00:00+00:00,2021-03-08 06:00:00+00:00,False,False,film & video/animation,film & video,animation,subcat11
2279,6205,Gomez LLC,Pre-emptive mission-critical hardware,71200,71200,successful,2436,US,USD,2020-09-21 05:00:00+00:00,2021-02-26 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
387,3193,Gonzalez-Robbins,Up-sized responsive protocol,4700,4700,successful,80,US,USD,2021-04-09 05:00:00+00:00,2022-02-18 06:00:00+00:00,False,False,publishing/translations,publishing,translations,subcat19
586,1810,Obrien and Sons,Pre-emptive transitional frame,1200,1200,successful,42,US,USD,2021-04-16 05:00:00+00:00,2021-08-18 05:00:00+00:00,False,True,technology/wearables,technology,wearables,subcat9
1145,4797,Shaw Ltd,Profit-focused content-based application,1400,1400,successful,139,CA,CAD,2021-06-05 05:00:00+00:00,2021-08-03 05:00:00+00:00,False,True,technology/web,technology,web,subcat3
2776,1487,Hughes Inc,Streamlined neutral analyzer,4000,4000,failed,16,US,USD,2021-01-17 06:00:00+00:00,2021-01-30 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2099,3474,Olsen-Ryan,Assimilated neutral utilization,5600,5600,successful,159,US,USD,2020-07-13 05:00:00+00:00,2021-05-04 05:00:00+00:00,False,False,film & video/drama,film & video,drama,subcat7
470,5771,"Grimes, Holland and Sloan",Extended dedicated archive,3600,3600,successful,381,US,USD,2021-04-16 05:00:00+00:00,2021-10-13 05:00:00+00:00,False,False,technology/wearables,technology,wearables,subcat9
343,6074,Perry and Sons,Configurable static help-desk,3100,3100,successful,194,GB,GBP,2021-03-04 06:00:00+00:00,2022-01-01 06:00:00+00:00,False,True,food/food trucks,food,food trucks,subcat1
2090,1568,"Turner, Young and Collins",Self-enabling clear-thinking framework,153800,153800,failed,575,US,USD,2020-10-28 05:00:00+00:00,2021-02-27 06:00:00+00:00,False,False,music/rock,music,rock,subcat2
1401,4263,Richardson Inc,Assimilated fault-tolerant capacity,5000,5000,successful,106,US,USD,2021-02-21 06:00:00+00:00,2021-08-15 05:00:00+00:00,False,False,music/electric music,music,electric music,subcat6
596,5850,Santos-Young,Enhanced neutral ability,4000,4000,successful,142,US,USD,2021-02-03 06:00:00+00:00,2021-07-14 05:00:00+00:00,False,False,film & video/television,film & video,television,subcat20
